"Id","Column_B","Name","Shortcut","ShareNumbers","SharePrice","Date","Description","Column_I","Column_J","Column_K","Column_L","Href","PhoneNumber","Email","FullName","HeadAccount","Profile","Address","HrefStatus","VoteNumbers","Date2","Column_W","Column_X","Volumen20"
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/clm_16.06.2011.pdf">16.06.2011</a></td></tr>","5000000","2012-06-29 00:00:00","1/ Otwarcie obrad Zwyczajnego Walnego Zgromadzenia.
2/ Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia.
3/ Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Spółki
4/ Rozpatrzenie i zatwierdzenie sprawozdania finansowego za rok obrotowy 2011.
5/ Powzięcie uchwały o pokryciu straty za rok 2011.
6/ Udzielenie członkom organów Spółki absolutorium z wykonania przez nich obowiązków w roku 2011.
7/ Zamknięcie obrad Zwyczajnego Walnego Zgromadzenia.","2012-08-01 00:00:00","3980.7444999999998"
"727","3","Admiral Boats","ADM","52953227","0.96999999999999997","2013-05-17 00:00:00","Admiral Boats to dynamicznie rozwijający się producent łodzi. O sukcesie firmy decydują wykwalifikowana kadra pracownicza oraz modele łodzi wpasowujące się w trendy i aktualne potrzeby rynku. Od początku istnienia firmy systematycznie zwiększana jest paleta produktów, a wraz z nią zasięg sprzedaży. W 2010 r. Spółka miała w ofercie 12 modeli łodzi. W 2011 r. oferta zostanie poszerzona do 25 modeli łodzi. W latach 2009 - 2010 Spółka nawiazała współprace z najwiekszymi importerami łodzi z Holandii,","PLADMBT00013","32","64","11","www.admiral-boats.com","(58) 674-34-34","biuro@admiral-boats.com","Admiral Boats S.A.","Andrzej Bartoszewicz","Produkcja łodzi wycieczkowych i sportowych (30.12)","ul. Wybickiego 50, Bojano, 84-207 Koleczkowo","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/adm.pdf">Pobierz</a></td></tr>
</br>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/adm_10.06.2011.pdf">10.06.2011</a></td></tr>","52953227","2012-06-05 00:00:00","1) Otwarcie Walnego Zgromadzenia,
2) Wybór Przewodniczącego Walnego Zgromadzenia,
3) Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał,
4) Podjęcie uchwały w sprawie odtajnienia wyboru Komisji Skrutacyjnej,
5) Podjęcie uchwały w sprawie wyboru Komisji Skrutacyjnej,
6) Przyjęcie porządku obrad,
7) Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Spółki w roku obrotowym 2011,
8) Rozpatrzenie i zatwierdzenie sprawozdania finansowego ","2012-08-01 00:00:00","28868.712750000006"
"728","3","Call Center Tools","CCT","4650000","0.46000000000000002","2013-05-20 00:00:00","Podstawową działalność Call Center Tools S.A. stanowi świadczenie usług w zakresie wsparcia działalności typu Call Center oraz rozwijanie narzędzi dedykowanych zwiększeniu skuteczności działań telemarketingowych. Głównym produktem jest na dzień dzisiejszy ZIP, usługa Zmiennej Identyfikacji Połączeń. Oferowana usługa w sposób istotny zwiększa odbieralność połączeń wychodzących z Call Center do ich klientów lub dłużników. Dotychczasowe testy i doświadczania wskazują, iż efektywność dzięki zastosow","PLCCTLS00017","36","64","11","www.cctools.pl","(22) 256-21-22","inwestor@cctools.pl","Call Center Tools S.A.","Wojciech Piechnik","Działalność w zakresie telekomunikacji (61.00)","ul. Solipska 4b, 02-482 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/cct.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/cct_13.06.2011.pdf">13.06.2011</a></td></tr>","4650000","2013-02-15 00:00:00","1. Otwarcie obrad Nadzwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie przez Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia prawidłowości zwołania Zgromadzenia oraz jego zdolności do podejmowania wiążących uchwał.
4. Przyjęcie porządku obrad Nadzwyczajnego Walnego Zgromadzenia.
5. Wybór komisji skrutacyjnej Nadzwyczajnego Walnego Zgromadzenia.
6. Powzięcie uchwały w sprawie wyboru członka Rady Nadzorczej Spółki.
7. Powzięcie uc","2012-08-01 00:00:00","1030.60925"
"729","3","Venture Capital Poland","VCP","2449148","0.40000000000000002","2013-05-20 00:00:00","VCP jest spółką inwestycyjną obecną na rynku od 2010 roku. Działalność inwestycyjna koncentruje się na budowaniu portfela spółek poprzez wspieranie ich finansowo oraz organizacyjnie i realizacyjnie na różnych płaszczyznach działalności. Spółka inwestuje w wyselekcjonowane podmioty niepubliczne następujących sektorów: technologie telekomunikacyjne, nowoczesnej medycyny, rozwiązania biotechnologiczne, energetyki odnawialnej oraz projektów związanych z ochroną środowiska. Za doradztwo VCP pobiera o","PLVNTCP00019","14","64","11","www.vcpoland.pl","(22) 370-24-63","office@vcpoland.pl","Venture Capital Poland S.A.","Mariusz Ambroziak","Działalność Holdingów Finansowych (64.20)","ul. Polna 40 lok. 209,, 00-635 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/vcp.pdf">Pobierz</a></td></tr>
</br>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/vcp_07.06.2011.pdf">07.06.2011</a></td></tr>","3449148","2012-12-27 00:00:00","1. Otwarcie obrad Walnego Zgromadzenia;
2. Wybór Przewodniczącego Walnego Zgromadzenia;
3. Stwierdzenie prawidłowości zwołania Nadzwyczajnego Walnego Zgromadzenia Spółki i jego zdolności do podejmowania uchwał,
4. Sporządzenie listy obecności,
5. Przyjęcie porządku obrad;
6. Podjęcie uchwał w sprawie zmian w składzie Rady Nadzorczej Spółki;
7. Podjęcie uchwały w sprawie rozstrzygnięcia o kosztach zwołania i odbycia Walnego Zgromadzenia przez spółkę;
8. Zamknięcie obrad Walnego Zgromadzenia.","2012-08-01 00:00:00","1086.3680000000002"
"730","3","Tax-Net","TXN","3857765","1.3600000000000001","2013-05-20 00:00:00","Spółka specjalizuje się w usługach księgowych świadczonych w segmencie B2B. Usługi doradztwa podatkowego świadczone są poprzez podmiot zależny TAX-NET Doradcy. Koncentruje się na obsłudze podmiotów gospodarczych. Oferuje usługi obsługi ewidencyjno-rachunkowej, obsługi kadrowo-płacowej, doradztwo podatkowe, doradztwo gospodarcze. Struktura sprzedaży wyodrębnia cztery obszary generowania przychodu: prowadzenie ksiąg handlowych, księgowości uproszczonej (książka przychodów i rozchodów), rozliczenia","PLTAXNT00011","37","64","11","www.tax-net.pl","(32) 351-18-51","biuro@tax-net.pl","Tax - Net S.A.","Grzegorz Wicher","Działalność rachunkowo - księgowa; doradztwo podatkowe (69.20)","ul. Ordona 7, 40-164 Katowice","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/txn.pdf">Pobierz</a></td></tr>
</br>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/txn_16.06.2011.pdf">16.06.2011</a></td></tr>
","6557765","2012-06-29 00:00:00","1) Otwarcie Zgromadzenia.
2) Wybór przewodniczącego i protokolanta.
3) Stwierdzenie prawidłowości zwołania Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4) Zatwierdzenie porządku obrad.
5) Przedstawienie przez Zarząd sprawozdania finansowego, sprawozdania z działalności Spółki w 2011r., wniosku w sprawie podziału zysku za rok 2011.
6) Sprawozdanie Rady Nadzorczej z oceny sprawozdania finansowego, sprawozdania Zarządu, wniosku Zarządu odnośnie podziału zysku za rok obrotowy oraz opinia","2012-08-01 00:00:00","597.68700000000001"
"731","11","Agrowill Group","AWG","84820986","0.53000000000000003","2013-05-17 00:00:00","Spółka zajmuje się produkcją mleka, uprawą zbóż oraz dodatkowo dzierżawą gruntów rolnych na Litwie. Obecnie w skład ?Agrowill Group? wchodzi ponad 40 przedsiębiorstw, które zarządzają około 30 tys. hektarów ziemi uprawnej (własność lub wynajem). Ponadto spółki dysponują budynkami o powierzchni 250 tys. m2, ponad 700 nowoczesnymi maszynami oraz posiadają ponad 2,6 tys. krów dojnych. Po zgromadzeniu spółek rolnych o niejednolitej wydajności i zastosowaniu w nich jednakowej technologii uprawy kultu","LT0000127466","20","84934658","4","www.agrowill.lt","(370-5) 233-53-40","info@agrowill.lt","Agrowill Group AB","Vladas Bagavičius","","Smolensko g. 10, LT?-03201 Wilno","</br>
<tr><td>Prospekt :</td><td><a href="http://www.analizyontime.pl/Prospekty/awg_31.05.2011.pdf">31.05.2011</a></td></tr>","84820986","2013-04-23 00:00:00","1. Consolidated annual report of the Company for the year 2012 and report of the Auditor.
2. Approval of consolidated annual financial statements for the year 2012.
3. Approval of the profit (loss) appropriation of the Company for the year 2012.
4. Election of the Supervisory Board of the Company .","2012-08-01 00:00:00","9485.2838749999992"
"732","3","Religa Development","REL","63440940","0.02","2013-04-24 00:00:00","Podstawowym przedmiotem działalności Spółki jest budowa kameralnych osiedli mieszkaniowych głównie w okolicach Wrocławia. Dostosowanie produktu do preferencji klientów, możliwość zmian aranżacyjnych pod okiem architektów Emitenta, swoboda i elastyczność działań, dają dużą przewagę na rynku, a klientom niezwykłą wygodę i możliwość kreowania własnej przestrzeni. Spółka zrealizowała już m. in. budowę osiedla w podwrocławskich miejscowościach - Kiełczów i Bielany Wrocławskie. We Wrocławiu realizowan","PLRLGDL00023","18","64","11","www.religa.com.pl","(71) 795-95-22","biuro@religa.com.pl","Religa Development S.A.","Dariusz Religa","Realizacja projektów budowlanych związanych ze wznoszeniem budynków (41.10)","Pl. Grunwaldzki 23, 50-365 Wrocław","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/rel.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/rel_27.06.2011.pdf">27.06.2011</a></td></tr>","93440940","2012-10-02 00:00:00","1. Otwarcie Walnego Zgromadzenia.
2. Wybór przewodniczącego Walnego Zgromadzenia.
3. Sporządzenie listy obecności.
4. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
5. Podjęcie uchwały w sprawie uchylenia tajności głosowania dotyczącego wyboru komisji skrutacyjnej powoływanej przez Walne Zgromadzenie.
6. Wybór Komisji Skrutacyjnej lub osoby odpowiedzialnej za liczenie głosów.
7. Podjęcie uchwały w sprawie przyjęcia porządku obrad Walnego Zgromad","2012-08-01 00:00:00","935.71812499999999"
"733","3","SMS Kredyt Holding","SMS","15000000","1.2","2013-05-20 00:00:00","Działalność Spółki polega na udzielaniu osobom fizycznym pożyczek w kwocie do 2000 PLN na krótkie okresy. Produkty dystrybuowane są w całym kraju poprzez wymianę komunikatów SMS, stronę internetową www.smskredyt.pl, telefon oraz współpracę z biurami kredytowymi. Spółka opracowała i stale doskonali system zarządzania ryzykiem pozwalający ocenić wiarygodność kredytową Klienta. Grupa kapitałowa SMS Kredyt skłąda się z SMS Kredyt Holding S.A. oraz SMS Kredyt Sp. z o.o. (www.smskredyt.pl)","PLSMSKH00027","37","33554496","11","www.smsholding.pl","(71) 341-80-99","smsholding@smskredyt.pl","SMS Kredyt Holding S.A.","Marcin Tokarek","Pozostałe formy udzielania kredytów (64.92)","Ul. Świdnicka 13, 50-066 Wrocław","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/sms.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/sms_29.06.2011.pdf">29.06.2011</a></td></tr>","15000000","2012-06-29 00:00:00","1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do powzięcia uchwał.
4. Podjęcie uchwały o odstąpieniu od wyboru komisji skrutacyjnej.
5. Przyjęcie porządku obrad Zwyczajnego Walnego Zgromadzenia.
6. Podjęcie przez Walne Zgromadzenie uchwał w sprawie:
Rozpatrzenie i zatwierdzenie sprawozdania finansowego Spółki za okres od dnia 29.12.2010 r. do dnia 31.12.2011 roku.
Rozpatrzenie i zatwi","2012-08-01 00:00:00","4832.8266249999997"
"734","3","ZOO Centrum","ZOC","3588500","0.5","2013-05-10 00:00:00","Spółka prowadzi działalność na polskim rynku zoologicznym od roku 2001, oferując kompleksowy asortyment w zakresie opieki i pielęgnacji nad zwierzętami oraz profesjonalny asortyment wędkarski. W każdym lokalu Spółka prowadzi również sprzedaż żywych zwierząt tj. małych ssaków, ryb, gadów i płazów. W ramach prowadzonej działalności Spółka zapewnia fachową pomoc lekarską klinik weterynaryjnych oraz lecznic. Współpracuje także ze schroniskami dla zwierząt, wspomagając prowadzone prze te jednostki ak","PLZCNTR00016","8","64","11","www.zoo-centrum.pl","(71) 791-15-55","biuro@wdmsa.pl","ZOO Centrum S.A.","Robert Rybicki","Sprzedaż detaliczna kwiatów, roślin, nasion, nawozów, żywych zwierząt domowych, karmy dla zwierząt domowych prowadzona w wyspecjalizowanych sklepach (47.76)","ul. Kiełbaśnicza 28, 50-109 Wrocław","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/zoc.pdf">Pobierz</a></td></tr>
</br>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/zoc_16.06.2011.pdf">16.06.2011</a></td></tr>","5268500","2012-10-08 00:00:00","1. Otwarcie obrad Walnego Zgromadzenia.
2. Wybór Przewodniczącego.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Podjęcie uchwały w sprawie podwyższenia kapitału zakładowego Spółki w drodze emisji akcji zwykłych na okaziciela serii D w ramach subskrypcji prywatnej z wyłączeniem prawa poboru, zmiany statutu, udzielenia upoważnienia dla Rady Nadzorczej do ustalenia tekstu jednolitego statutu, wyra","2012-08-01 00:00:00","308.80650000000003"
"735","3","Klon","KLN","20930000","0.30000000000000004","2013-05-20 00:00:00","Działaność Spółki oparta jest na produkcji tarcicy drewna liściastego, płyty klejonej oraz elementów meblowych i podłogowych, struganych i profilowanych, wykorzystywanych przede wszystkim jako prefabrykaty, które poddawane są dalszej obróbce. Ponadto Spółka świadczy usługi w zakresie suszenia drewna, transportu oraz strugania i klejenia płyt z materiałów powierzonych przez klientów. Spółka prowadzi działalność w dwóch zakładach na terenie Wielkopolski. Struktura odbiorców produktów, towarów i us","PLKLON000028","45","64","11","www.klon.net.pl","(67) 263-64-05","klon@klon.net.pl","Klon S.A.","Krzysztof Łopuszyński","Produkcja wyrobów tartacznych (16.10)","Nowa Święta 78, 77-400 Złotów","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/kln.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/kln_22.06.2011.pdf">22.06.2011</a></td></tr>","22430000","2012-06-25 00:00:00","1. Otwarcie Zgromadzenia.
2. Wybór przewodniczącego.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Wybór Komisji Skrutacyjnej.
6. Podjęcie uchwał w sprawie:
a) rozpatrzenia i zatwierdzenia sprawozdania Zarządu z działalności Spółki za 2011 r.
b) rozpatrzenia i zatwierdzenia sprawozdania finansowego Spółki za 2011 r.
c) rozpatrzenia i zatwierdzenia sprawozdania Rady Nadzorczej z działalności w 20","2012-08-01 00:00:00","100.36875000000001"
"736","3","Internet Works","IWS","1460000","0.42999999999999999","2013-05-20 00:00:00","Spółka świadczy usługi wdrażania oprogramowania wspomagającego zarządzanie małymi i średnimi przedsiębiorstwami. Drugim obszarem działalności Spółki jest tworzenie narzędzi, które służą klientom do prowadzenia działań marketingu internetowego. W szczególności są to: serwisy produktowe, serwisy społecznościowe, platformy do zarządzania treścią, strony internetowe, oraz oprogramowanie sklepów internetowych. Celem strategicznym jest wzrost wartości Spółki poprzez rozbudowę posiadanych kompetencji i","PLINTRW00010","47","64","11","www.internetworks.pl","(71) 707-22-41","kontakt@internetworks.pl","Internet Works S.A.","Radosław Ziętek","Pozostała działalność usługowa w zakresie technologii informatycznych i komputerowych (62.09)","ul. Gdańska 27 ; 85-005 Bydgoszcz","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/iws.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/iws_29.06.2011.pdf">29.06.2011</a></td></tr>","1460000","2012-05-09 00:00:00","Otwarcie obrad.
Wybór Przewodniczącego ZWZ.
Stwierdzenie prawidłowości zwołania ZWZ i jego zdolności do podejmowania uchwał.
Podjęcie uchwały o odstąpieniu od wyboru komisji skrutacyjnej.
Przyjęcie porządku obrad.
Rozpatrzenie i zatwierdzenie sprawozdania finansowego Spółki za okres od 06.10.2010 r. do 31.12.2011 r.
Podjęcie uchwały w sprawie pokrycia straty za okres od 06.10.2010 r. do 31.12.2011 r.
Rozpatrzenie i zatwierdzenie sprawozdania Zarządu Spółki z działalności za okres od 06.10.2010 r","2012-08-01 00:00:00","1089.824625"
"737","3","Selvita","SLV","10463566","2.6800000000000002","2013-05-20 00:00:00","Działalność Emitenta należy rozpatrywać w dwóch aspektach: pracy badawczo-rozwojowej oraz prowadzenia usług badawczych na rzecz klientów zewnętrznych. Prace badawcze polegają na prowadzeniu szeregu innowacyjnych projektów głównie z obszaru onkologii, chorób ośrodkowego układu nerwowego, w tym choroby Alzheimera oraz immunologii. Selvita koncentruje się na rozwijaniu innowacyjnych, małocząsteczkowych związków chemicznych o działaniu farmakologicznym, przeznaczonych do późniejszej komercjalizacji ","PLSELVT00013","19","64","11","www.selvita.pl","(12) 297-47-00","selvita@selvita.pl","Selvita S.A.","Paweł Przewięźlikowski","Badania naukowe i prace rozwojowe w dziedzinie biotechnologii (72.11)","ul. Bobrzyńskiego 14, 30-348 Kraków","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/slv.pdf">Pobierz</a></td></tr>
